CustomerID,Age,Gender,TenureMonths,Contract,InternetService,PaymentMethod,TechSupport,OnlineSecurity,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizen,Churn
CUST101686,48,Female,53,One year,Fiber optic,Electronic check,No,No,Yes,140.28,7371.09,0,0
CUST101687,42,Female,69,Month-to-month,DSL,Electronic check,No,Yes,Yes,86.77,6330.44,0,1
CUST101688,41,Female,21,One year,DSL,Credit card,Yes,No,Yes,44.35,1118.34,0,0
CUST101689,72,Female,1,One year,Fiber optic,Electronic check,No,No,Yes,70.95,50.0,1,1
CUST101690,23,Male,53,Month-to-month,DSL,Credit card,No,Yes,No,73.69,3864.09,0,1
CUST101691,62,Female,1,Month-to-month,Fiber optic,Electronic check,No,No,No,93.15,175.48,1,1
CUST101692,69,Male,5,Month-to-month,Fiber optic,Mailed check,No,No,Yes,117.99,381.98,1,0
CUST101693,56,Male,72,Month-to-month,DSL,Electronic check,No,Yes,Yes,81.71,5884.25,0,1
CUST101694,40,Male,63,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,58.51,3763.26,0,0
CUST101695,27,Male,51,One year,No,Credit card,No,No,Yes,91.68,4253.94,0,1
CUST101696,57,Male,61,One year,DSL,Mailed check,Yes,No,Yes,54.54,3279.61,0,0
CUST101697,45,Female,6,Month-to-month,Fiber optic,Mailed check,No,No,No,46.17,201.26,0,0
CUST101698,26,Male,7,Two year,No,Bank transfer,Yes,Yes,No,28.0,453.02,0,0
CUST101699,38,Male,22,Month-to-month,DSL,Electronic check,No,No,Yes,32.87,262.02,0,1
CUST101700,73,Male,2,Two year,Fiber optic,Bank transfer,No,No,No,49.59,50.0,1,0
CUST101701,33,Male,64,Two year,DSL,Bank transfer,No,Yes,No,42.56,2603.4,0,0
CUST101702,28,Male,5,Month-to-month,No,Electronic check,No,No,No,79.83,639.17,0,1
CUST101703,57,Female,40,Month-to-month,Fiber optic,Bank transfer,No,No,No,42.01,1669.51,0,0
CUST101704,29,Male,62,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,20.0,1689.02,0,1
CUST101705,71,Male,53,Two year,DSL,Electronic check,No,Yes,No,45.9,2598.25,1,0
CUST101706,67,Male,17,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,60.2,920.84,1,1
CUST101707,75,Female,34,Two year,Fiber optic,Mailed check,Yes,No,Yes,56.86,1993.15,1,0
CUST101708,70,Male,40,Month-to-month,DSL,Bank transfer,No,No,Yes,109.99,4311.08,1,1
CUST101709,32,Male,56,Month-to-month,No,Bank transfer,No,No,Yes,56.66,3387.81,0,1
CUST101710,30,Male,31,One year,DSL,Mailed check,No,No,Yes,94.02,2581.57,0,0
CUST101711,37,Male,21,Month-to-month,Fiber optic,Electronic check,Yes,No,No,71.53,1296.21,0,1
CUST101712,45,Male,58,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,70.94,4228.44,0,0
CUST101713,69,Male,64,Two year,Fiber optic,Electronic check,No,No,No,51.12,3578.12,1,0
CUST101714,60,Female,36,Month-to-month,Fiber optic,Electronic check,No,No,No,70.53,1988.59,1,1
CUST101715,55,Male,3,Two year,DSL,Electronic check,Yes,No,Yes,52.87,502.23,0,0
CUST101716,68,Female,37,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,76.25,2786.22,1,1
CUST101717,55,Female,65,Month-to-month,DSL,Bank transfer,Yes,No,No,66.09,3824.88,0,0
CUST101718,39,Male,72,Month-to-month,DSL,Bank transfer,No,No,Yes,48.38,2732.93,0,0
CUST101719,41,Male,29,Month-to-month,DSL,Electronic check,No,No,No,96.8,2424.85,0,1
CUST101720,47,Male,11,One year,No,Bank transfer,No,Yes,No,82.67,904.44,0,1
CUST101721,23,Female,42,Two year,DSL,Electronic check,No,No,Yes,60.8,2537.13,0,0
CUST101722,61,Male,60,Two year,No,Mailed check,No,Yes,Yes,75.64,4696.7,1,0
CUST101723,55,Male,69,Two year,DSL,Credit card,No,Yes,No,69.9,4685.73,0,0
CUST101724,60,Male,4,Month-to-month,DSL,Mailed check,No,No,No,50.31,50.0,1,0
CUST101725,48,Male,21,Month-to-month,Fiber optic,Electronic check,No,No,Yes,73.76,1445.69,0,0
CUST101726,63,Male,35,Month-to-month,Fiber optic,Electronic check,No,No,No,56.47,1984.85,1,1
CUST101727,73,Male,8,Two year,No,Bank transfer,No,Yes,Yes,48.38,444.73,1,0
CUST101728,51,Female,64,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,31.43,1814.23,0,1
CUST101729,43,Male,9,Month-to-month,No,Credit card,No,No,Yes,63.03,792.63,0,1
CUST101730,24,Male,48,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,86.17,3980.81,0,1
CUST101731,63,Female,67,Month-to-month,DSL,Electronic check,No,No,No,54.63,3442.78,1,1
CUST101732,70,Male,50,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,135.02,6615.4,1,1
CUST101733,58,Male,55,Month-to-month,No,Bank transfer,No,Yes,Yes,94.14,5446.41,0,1
CUST101734,68,Female,19,Two year,Fiber optic,Mailed check,Yes,No,Yes,104.61,1954.39,1,1
CUST101735,67,Male,60,One year,Fiber optic,Credit card,No,Yes,No,91.88,5339.17,1,0
CUST101736,64,Female,31,Month-to-month,DSL,Credit card,No,No,No,118.32,3899.45,1,0
CUST101737,47,Male,5,One year,Fiber optic,Electronic check,No,No,Yes,52.32,797.29,0,1
CUST101738,23,Male,27,Month-to-month,Fiber optic,Electronic check,No,Yes,No,20.0,592.42,0,0
CUST101739,18,Male,26,One year,No,Electronic check,Yes,No,Yes,60.85,1890.56,0,1
CUST101740,29,Male,38,Month-to-month,DSL,Bank transfer,Yes,No,No,85.96,3525.5,0,1
CUST101741,42,Male,20,One year,Fiber optic,Bank transfer,No,No,No,75.79,1364.39,0,1
CUST101742,61,Female,34,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,78.89,2688.92,1,0
CUST101743,44,Female,31,Month-to-month,Fiber optic,Credit card,No,No,No,105.02,2934.98,0,0
CUST101744,19,Male,24,One year,Fiber optic,Electronic check,No,No,Yes,81.55,1905.96,0,1
CUST101745,30,Female,51,One year,DSL,Credit card,No,Yes,No,91.97,4533.92,0,0
CUST101746,74,Female,22,One year,Fiber optic,Credit card,Yes,Yes,Yes,48.51,966.5,1,0
CUST101747,75,Female,56,Month-to-month,DSL,Electronic check,No,Yes,No,44.62,2311.25,1,0
CUST101748,39,Female,19,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,112.35,2062.88,0,1
CUST101749,64,Male,63,One year,DSL,Electronic check,Yes,Yes,Yes,74.52,4827.82,1,0
CUST101750,59,Male,27,Month-to-month,DSL,Credit card,Yes,No,No,56.42,1493.47,0,1
CUST101751,72,Female,3,Month-to-month,Fiber optic,Electronic check,No,No,Yes,56.47,50.0,1,1
CUST101752,69,Female,11,Month-to-month,No,Credit card,Yes,No,Yes,55.77,426.94,1,1
CUST101753,54,Female,59,Month-to-month,DSL,Mailed check,Yes,Yes,No,54.28,2822.67,0,0
CUST101754,40,Male,63,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,39.92,2575.98,0,0
CUST101755,54,Female,16,Month-to-month,No,Credit card,No,No,Yes,34.49,677.67,0,1
CUST101756,36,Male,44,One year,Fiber optic,Mailed check,Yes,No,No,67.12,3017.42,0,0
CUST101757,38,Female,42,One year,Fiber optic,Bank transfer,No,No,Yes,57.18,2204.71,0,0
CUST101758,53,Male,10,One year,Fiber optic,Mailed check,No,Yes,Yes,99.68,1058.51,0,0
CUST101759,51,Male,33,One year,Fiber optic,Electronic check,No,Yes,Yes,79.33,2500.36,0,0
CUST101760,51,Female,50,Month-to-month,DSL,Electronic check,No,No,No,78.63,3646.94,0,0
CUST101761,40,Female,70,Two year,DSL,Electronic check,Yes,Yes,Yes,53.42,3924.88,0,0
CUST101762,41,Male,62,One year,No,Bank transfer,Yes,Yes,Yes,68.97,4480.65,0,0
CUST101763,18,Male,8,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,81.03,885.46,0,1
CUST101764,52,Male,18,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,89.9,1466.11,0,0
CUST101765,51,Male,32,One year,Fiber optic,Electronic check,No,No,Yes,69.65,2523.64,0,0
CUST101766,72,Female,11,One year,Fiber optic,Bank transfer,No,No,No,98.98,965.38,1,1
CUST101767,47,Male,42,One year,No,Credit card,No,No,Yes,72.2,3195.78,0,0
CUST101768,45,Male,1,One year,DSL,Bank transfer,No,No,Yes,91.82,50.0,0,1
CUST101769,21,Female,9,Two year,DSL,Credit card,No,No,No,59.75,481.75,0,0
CUST101770,29,Female,4,Two year,DSL,Electronic check,No,No,Yes,26.69,50.0,0,0
CUST101771,37,Male,22,One year,Fiber optic,Electronic check,No,No,No,78.71,1656.14,0,0
CUST101772,39,Female,55,Two year,Fiber optic,Mailed check,No,No,No,90.13,4979.92,0,0
CUST101773,39,Female,13,Two year,Fiber optic,Electronic check,No,No,Yes,86.38,1020.43,0,0
CUST101774,40,Female,72,Month-to-month,DSL,Bank transfer,No,Yes,Yes,82.55,6382.65,0,0
CUST101775,62,Male,20,One year,Fiber optic,Credit card,No,No,Yes,63.29,975.18,1,1
CUST101776,25,Female,4,Month-to-month,Fiber optic,Electronic check,No,No,Yes,51.83,66.42,0,1
CUST101777,37,Female,25,Month-to-month,DSL,Credit card,No,No,Yes,85.79,1918.53,0,1
CUST101778,27,Female,54,Month-to-month,Fiber optic,Electronic check,No,No,Yes,82.66,4322.7,0,0
CUST101779,35,Female,8,Month-to-month,DSL,Bank transfer,Yes,No,Yes,57.98,721.69,0,0
CUST101780,57,Male,6,Month-to-month,Fiber optic,Mailed check,No,No,No,99.74,967.95,0,1
CUST101781,20,Female,62,Month-to-month,DSL,Bank transfer,No,Yes,Yes,49.93,2920.46,0,0
CUST101782,37,Female,43,Month-to-month,Fiber optic,Electronic check,No,No,Yes,57.41,2287.88,0,1
CUST101783,19,Female,25,One year,No,Credit card,Yes,Yes,Yes,112.91,2533.47,0,1
CUST101784,73,Female,55,Two year,DSL,Credit card,No,No,Yes,93.71,5480.62,1,0
CUST101785,60,Male,61,Two year,Fiber optic,Mailed check,No,No,No,63.05,4126.3,1,0
CUST101786,32,Female,26,Month-to-month,DSL,Mailed check,Yes,No,No,79.18,2032.18,0,1
CUST101787,29,Female,41,Month-to-month,DSL,Bank transfer,No,No,Yes,75.87,2761.65,0,1
CUST101788,23,Female,1,Two year,DSL,Bank transfer,No,Yes,Yes,20.0,50.0,0,0
CUST101789,45,Female,23,Month-to-month,No,Mailed check,Yes,No,Yes,49.34,1177.48,0,0
CUST101790,61,Female,43,Two year,DSL,Bank transfer,Yes,Yes,No,70.73,3178.72,1,0
CUST101791,51,Male,15,One year,Fiber optic,Credit card,No,Yes,Yes,63.08,429.66,0,0
CUST101792,69,Female,72,Month-to-month,Fiber optic,Bank transfer,No,No,No,78.18,5548.63,1,1
CUST101793,37,Female,70,Month-to-month,Fiber optic,Electronic check,No,No,Yes,100.24,7421.37,0,0
CUST101794,34,Male,19,Month-to-month,DSL,Credit card,Yes,Yes,Yes,63.96,1160.86,0,1
CUST101795,45,Male,29,Month-to-month,No,Electronic check,Yes,No,Yes,45.56,1693.65,0,0
CUST101796,29,Male,14,Month-to-month,DSL,Electronic check,No,Yes,Yes,80.12,1283.94,0,0
CUST101797,74,Male,37,Two year,Fiber optic,Credit card,Yes,No,Yes,63.83,2090.64,1,0
CUST101798,28,Female,9,One year,No,Electronic check,No,Yes,Yes,68.1,539.73,0,1
CUST101799,45,Male,29,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,64.71,1844.42,0,1
CUST101800,48,Female,40,Month-to-month,Fiber optic,Bank transfer,No,No,No,128.05,4883.87,0,1
CUST101801,21,Male,45,Month-to-month,No,Credit card,No,No,Yes,20.0,657.53,0,1
CUST101802,45,Male,43,Month-to-month,Fiber optic,Electronic check,No,No,No,62.29,3055.16,0,0
CUST101803,44,Female,16,One year,DSL,Mailed check,Yes,No,Yes,71.91,906.22,0,0
CUST101804,33,Male,58,One year,DSL,Electronic check,No,No,Yes,52.47,3312.87,0,1
CUST101805,25,Female,50,Two year,No,Mailed check,No,No,Yes,94.5,4615.88,0,0
CUST101806,20,Female,55,Month-to-month,Fiber optic,Electronic check,No,No,Yes,92.33,5071.74,0,1
CUST101807,18,Male,34,Month-to-month,Fiber optic,Electronic check,Yes,No,No,70.81,2548.0,0,1
CUST101808,45,Male,65,Two year,DSL,Credit card,Yes,No,Yes,65.23,4090.31,0,0
CUST101809,23,Female,29,One year,No,Bank transfer,No,Yes,Yes,69.2,2148.78,0,0
CUST101810,73,Female,59,One year,Fiber optic,Credit card,No,Yes,Yes,69.38,3581.81,1,0
CUST101811,32,Male,15,Month-to-month,Fiber optic,Credit card,No,No,No,70.04,1160.53,0,0
CUST101812,55,Female,18,Two year,No,Credit card,No,No,No,67.3,594.27,0,0
CUST101813,57,Male,38,Month-to-month,DSL,Bank transfer,No,No,Yes,78.31,2919.07,0,0
CUST101814,46,Male,41,Month-to-month,Fiber optic,Electronic check,No,No,No,90.83,3937.59,0,1
CUST101815,69,Female,54,One year,Fiber optic,Credit card,No,No,Yes,41.24,2382.53,1,0
CUST101816,24,Male,22,Month-to-month,DSL,Mailed check,Yes,No,Yes,45.73,681.46,0,1
CUST101817,31,Male,63,Two year,DSL,Electronic check,Yes,No,Yes,28.29,1489.85,0,0
CUST101818,32,Female,24,Month-to-month,DSL,Mailed check,No,Yes,Yes,93.66,2075.67,0,0
CUST101819,25,Female,39,Month-to-month,DSL,Electronic check,No,No,Yes,78.26,3098.69,0,1
CUST101820,35,Male,68,Month-to-month,Fiber optic,Mailed check,No,Yes,No,84.63,5246.86,0,0
CUST101821,36,Female,39,Two year,DSL,Credit card,Yes,Yes,No,36.26,1410.83,0,0
CUST101822,62,Female,50,One year,Fiber optic,Mailed check,Yes,No,Yes,116.62,5908.86,1,0
CUST101823,35,Male,66,Month-to-month,No,Electronic check,No,Yes,Yes,56.78,3676.72,0,1
CUST101824,68,Male,71,Month-to-month,Fiber optic,Electronic check,No,No,Yes,76.21,5542.24,1,0
CUST101825,62,Female,36,Month-to-month,Fiber optic,Credit card,No,No,Yes,93.36,3416.89,1,1
CUST101826,70,Male,31,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,47.33,1331.82,1,1
CUST101827,24,Female,15,One year,Fiber optic,Mailed check,No,Yes,Yes,58.34,391.05,0,0
CUST101828,75,Male,39,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,76.48,3016.07,1,0
CUST101829,53,Female,67,Month-to-month,DSL,Credit card,No,No,No,143.44,9372.21,0,1
CUST101830,74,Female,36,Month-to-month,No,Mailed check,Yes,No,Yes,79.53,2718.49,1,1
CUST101831,38,Male,26,One year,DSL,Bank transfer,No,No,Yes,112.16,3035.94,0,1
CUST101832,73,Female,8,One year,DSL,Electronic check,Yes,No,No,102.14,1171.45,1,1
CUST101833,52,Female,29,One year,Fiber optic,Credit card,No,No,Yes,81.2,2345.28,0,1
CUST101834,22,Female,18,One year,DSL,Bank transfer,Yes,No,Yes,47.27,989.38,0,0
CUST101835,41,Male,71,Two year,Fiber optic,Bank transfer,No,No,Yes,98.49,6631.67,0,0
CUST101836,25,Male,38,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,34.55,1374.28,0,0
CUST101837,72,Female,10,Two year,Fiber optic,Bank transfer,No,No,No,112.02,1105.22,1,1
CUST101838,35,Female,5,One year,Fiber optic,Mailed check,No,No,Yes,77.0,692.31,0,1
CUST101839,30,Male,62,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,20.0,1104.89,0,0
CUST101840,50,Male,68,Two year,Fiber optic,Bank transfer,Yes,Yes,Yes,63.49,4256.91,0,0
CUST101841,42,Male,55,One year,Fiber optic,Credit card,No,No,Yes,88.35,5123.95,0,0
CUST101842,23,Female,9,One year,DSL,Electronic check,No,Yes,No,66.07,571.62,0,0
CUST101843,65,Female,8,Month-to-month,Fiber optic,Credit card,No,No,No,89.88,441.83,1,1
CUST101844,67,Female,15,Month-to-month,DSL,Electronic check,No,No,Yes,50.75,1399.16,1,0
CUST101845,61,Male,55,Two year,Fiber optic,Bank transfer,Yes,No,Yes,39.35,1894.6,1,0
CUST101846,53,Male,56,Month-to-month,No,Electronic check,No,Yes,No,70.21,3915.58,0,0
CUST101847,41,Male,61,Month-to-month,DSL,Electronic check,Yes,No,No,72.79,4526.86,0,0
CUST101848,49,Female,7,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,63.29,509.93,0,1
CUST101849,48,Male,12,Month-to-month,No,Electronic check,No,No,Yes,102.68,1184.72,0,0
CUST101850,27,Male,65,Two year,Fiber optic,Credit card,No,No,Yes,50.74,3251.91,0,1
CUST101851,22,Male,67,One year,Fiber optic,Electronic check,Yes,No,Yes,79.83,5289.88,0,0
CUST101852,32,Male,53,Two year,DSL,Bank transfer,Yes,No,Yes,73.7,3627.12,0,0
CUST101853,44,Female,8,Month-to-month,DSL,Electronic check,No,Yes,Yes,33.08,802.19,0,1
CUST101854,27,Female,5,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,39.02,140.1,0,0
CUST101855,24,Female,5,Month-to-month,Fiber optic,Credit card,No,No,Yes,72.3,510.73,0,1
CUST101856,67,Female,50,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,121.53,5992.84,1,1
CUST101857,39,Male,61,One year,DSL,Mailed check,Yes,No,Yes,86.48,5186.59,0,0
CUST101858,51,Male,46,Month-to-month,No,Credit card,No,No,Yes,28.86,1213.7,0,0
CUST101859,48,Male,19,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,20.0,50.0,0,0
CUST101860,60,Female,55,Two year,No,Electronic check,No,No,No,90.33,4927.99,1,0
CUST101861,60,Female,5,One year,Fiber optic,Bank transfer,No,No,Yes,69.59,246.2,1,1
CUST101862,35,Male,60,Month-to-month,DSL,Bank transfer,Yes,No,No,100.53,6324.68,0,0
CUST101863,67,Female,65,One year,No,Bank transfer,No,No,No,49.98,2949.52,1,0
CUST101864,39,Female,52,Month-to-month,DSL,Electronic check,No,Yes,No,80.76,4055.23,0,1
CUST101865,66,Male,64,Two year,Fiber optic,Mailed check,No,No,Yes,93.15,5736.99,1,0
CUST101866,41,Female,43,One year,Fiber optic,Credit card,No,No,Yes,60.81,2975.46,0,1
CUST101867,24,Female,34,Month-to-month,Fiber optic,Bank transfer,No,No,No,61.35,1868.55,0,1
CUST101868,62,Male,24,Month-to-month,DSL,Mailed check,No,No,Yes,72.63,1883.69,1,1
CUST101869,19,Male,67,Month-to-month,No,Credit card,No,No,No,85.57,5975.73,0,1
CUST101870,62,Female,51,One year,Fiber optic,Electronic check,Yes,No,Yes,71.64,3617.11,1,1
CUST101871,20,Female,14,Month-to-month,Fiber optic,Mailed check,No,No,Yes,96.35,1004.7,0,1
CUST101872,29,Female,69,One year,Fiber optic,Bank transfer,No,Yes,Yes,60.45,3830.01,0,0
CUST101873,52,Male,5,Month-to-month,DSL,Bank transfer,No,No,Yes,38.79,408.89,0,0
CUST101874,72,Female,43,Month-to-month,DSL,Credit card,No,No,Yes,121.42,4905.91,1,1
CUST101875,41,Female,14,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,56.88,894.33,0,1
CUST101876,24,Male,48,Month-to-month,DSL,Electronic check,No,No,No,57.79,2802.51,0,1
CUST101877,31,Female,30,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,70.35,2204.78,0,1
CUST101878,69,Male,32,One year,DSL,Electronic check,No,Yes,Yes,73.68,2475.66,1,1
CUST101879,60,Male,49,Two year,Fiber optic,Credit card,No,No,Yes,62.33,2820.75,1,0
CUST101880,23,Female,55,Month-to-month,Fiber optic,Electronic check,No,No,Yes,71.56,3691.92,0,0
CUST101881,40,Male,28,One year,DSL,Mailed check,No,No,No,71.01,2167.01,0,0
CUST101882,33,Female,72,Month-to-month,DSL,Mailed check,No,No,No,76.37,5341.3,0,0
CUST101883,28,Female,36,One year,Fiber optic,Electronic check,No,Yes,Yes,20.0,50.0,0,1
CUST101884,67,Female,12,Month-to-month,DSL,Electronic check,No,No,No,119.02,1590.43,1,1
CUST101885,53,Female,1,One year,DSL,Bank transfer,No,No,Yes,68.32,50.0,0,0
CUST101886,28,Female,15,Month-to-month,Fiber optic,Electronic check,No,No,No,86.52,1414.58,0,1
CUST101887,55,Female,50,Month-to-month,No,Credit card,No,No,Yes,37.55,2225.71,0,1
CUST101888,41,Female,39,One year,No,Credit card,Yes,No,Yes,60.22,2352.77,0,1
CUST101889,21,Female,25,Month-to-month,Fiber optic,Electronic check,No,No,No,55.19,1628.69,0,0
CUST101890,44,Male,35,Month-to-month,No,Credit card,No,No,Yes,108.74,3844.35,0,1
CUST101891,28,Male,61,Month-to-month,DSL,Electronic check,No,No,Yes,57.35,3895.21,0,0
CUST101892,32,Male,42,Two year,Fiber optic,Electronic check,No,Yes,Yes,90.95,3554.37,0,0
CUST101893,68,Female,5,Month-to-month,DSL,Electronic check,No,No,Yes,55.74,276.65,1,1
CUST101894,59,Female,4,Month-to-month,Fiber optic,Credit card,No,No,Yes,60.68,411.01,0,1
CUST101895,25,Female,35,Two year,DSL,Bank transfer,Yes,Yes,Yes,65.86,2257.5,0,0
CUST101896,67,Male,30,One year,No,Electronic check,Yes,No,Yes,104.1,3411.05,1,0
CUST101897,51,Male,62,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,24.75,1426.49,0,0
CUST101898,68,Male,42,One year,DSL,Bank transfer,No,No,Yes,39.11,2159.96,1,0
CUST101899,61,Female,55,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,23.32,1813.15,1,0
CUST101900,37,Female,43,Month-to-month,DSL,Mailed check,Yes,No,Yes,44.81,1997.35,0,0
CUST101901,49,Male,25,Month-to-month,DSL,Credit card,Yes,No,Yes,51.71,1430.9,0,1
CUST101902,48,Female,48,One year,Fiber optic,Bank transfer,Yes,No,No,31.64,1816.64,0,0
CUST101903,59,Male,45,Two year,DSL,Electronic check,No,Yes,Yes,53.65,2117.45,0,0
CUST101904,32,Female,52,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,21.63,796.76,0,1
CUST101905,37,Female,14,Month-to-month,DSL,Electronic check,No,No,Yes,46.55,965.8,0,0
CUST101906,32,Male,47,Month-to-month,DSL,Bank transfer,No,No,Yes,102.01,4862.97,0,1
CUST101907,35,Female,21,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,82.09,1667.26,0,1
CUST101908,27,Female,57,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,76.69,4374.11,0,1
CUST101909,20,Female,58,One year,DSL,Electronic check,No,No,Yes,46.93,2125.43,0,1
CUST101910,72,Male,45,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,33.6,1464.36,1,0
CUST101911,22,Male,69,Two year,DSL,Credit card,Yes,No,Yes,43.52,2814.62,0,0
CUST101912,69,Male,39,Month-to-month,DSL,Credit card,No,No,Yes,70.92,2995.4,1,1
CUST101913,18,Male,2,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,93.7,436.16,0,1
CUST101914,63,Female,44,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,94.56,4304.81,1,1
CUST101915,37,Female,56,One year,Fiber optic,Electronic check,No,No,Yes,87.77,5013.98,0,0
CUST101916,48,Female,8,Month-to-month,No,Bank transfer,No,Yes,Yes,53.56,54.14,0,1
CUST101917,34,Male,8,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,72.61,728.54,0,1
CUST101918,46,Female,20,Month-to-month,No,Bank transfer,No,Yes,Yes,63.97,1436.75,0,0
CUST101919,44,Female,61,One year,DSL,Electronic check,Yes,No,Yes,66.97,4396.47,0,0
CUST101920,48,Female,38,Two year,No,Electronic check,No,No,Yes,122.93,5200.89,0,0
CUST101921,40,Female,71,Month-to-month,DSL,Bank transfer,No,No,Yes,27.95,1561.31,0,0
CUST101922,49,Female,63,Month-to-month,DSL,Bank transfer,No,Yes,Yes,66.13,4069.07,0,0
CUST101923,65,Male,40,Month-to-month,DSL,Bank transfer,No,No,Yes,102.29,3906.03,1,0
CUST101924,43,Male,49,Month-to-month,DSL,Electronic check,No,No,Yes,35.35,1775.28,0,0
CUST101925,38,Female,24,Two year,Fiber optic,Credit card,No,Yes,Yes,55.91,1345.19,0,0
CUST101926,25,Male,7,Month-to-month,Fiber optic,Mailed check,No,No,Yes,58.77,352.87,0,1
CUST101927,38,Male,29,One year,Fiber optic,Bank transfer,No,No,No,66.42,2183.08,0,1
CUST101928,25,Female,43,Two year,No,Bank transfer,No,Yes,Yes,32.1,1104.95,0,0
CUST101929,28,Male,14,One year,Fiber optic,Mailed check,No,No,Yes,86.88,956.04,0,1
CUST101930,73,Female,16,Month-to-month,DSL,Bank transfer,Yes,No,Yes,88.66,1162.5,1,1
CUST101931,23,Male,2,One year,DSL,Bank transfer,No,Yes,Yes,84.71,79.34,0,0
CUST101932,45,Male,53,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,50.24,2355.57,0,1
CUST101933,66,Male,65,Month-to-month,No,Bank transfer,No,No,Yes,74.16,4808.26,1,0
CUST101934,73,Male,60,Two year,Fiber optic,Electronic check,No,Yes,Yes,49.51,2929.23,1,0
CUST101935,26,Male,28,Month-to-month,DSL,Credit card,No,Yes,Yes,63.69,1586.69,0,1
CUST101936,27,Male,43,Month-to-month,DSL,Electronic check,Yes,No,No,125.84,5629.56,0,1
CUST101937,39,Female,70,Month-to-month,Fiber optic,Electronic check,No,No,No,74.39,5192.42,0,0
CUST101938,50,Male,43,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,42.31,2084.99,0,1
CUST101939,73,Male,22,One year,DSL,Electronic check,No,No,Yes,76.51,1634.46,1,1
CUST101940,30,Female,25,One year,Fiber optic,Credit card,No,No,Yes,38.21,949.2,0,1
CUST101941,27,Male,53,One year,DSL,Mailed check,Yes,No,No,42.02,2086.36,0,1
CUST101942,32,Male,33,Month-to-month,DSL,Electronic check,No,No,Yes,45.97,1515.25,0,1
